shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
10041,43.343966,-79.801726,350002,14.839
10041,43.343966,-79.801726,350003,14.839
10041,43.344009,-79.801668,350004,14.846
10041,43.344009,-79.801668,350005,14.846
10041,43.344199,-79.801416,350006,14.875
10041,43.344199,-79.801416,350007,14.875
10041,43.344233,-79.801373,350008,14.880
10041,43.344233,-79.801373,350009,14.880
10041,43.344429,-79.801112,350010,14.911
10041,43.344429,-79.801112,350011,14.911
10041,43.344902,-79.800487,350012,14.983
10041,43.344902,-79.800487,350013,14.983
10041,43.345011,-79.800342,350014,15.000
10041,43.345011,-79.800342,350015,15.000
10041,43.345107,-79.800215,350016,15.015
10041,43.345107,-79.800215,350017,15.015
10041,43.345269,-79.800000,350018,15.040
10041,43.345269,-79.800000,350019,15.040
10041,43.345385,-79.799848,350020,15.058
10041,43.345393,-79.799837,350021,15.059
10041,43.345393,-79.799837,350022,15.059
10041,43.345513,-79.799671,350023,15.078
10041,43.345513,-79.799671,350024,15.078
10041,43.345549,-79.799619,350025,15.084
10041,43.345549,-79.799619,350026,15.084
10041,43.345683,-79.799432,350027,15.105
10041,43.345683,-79.799432,350028,15.105
10041,43.345917,-79.799104,350029,15.143
10041,43.345917,-79.799104,350030,15.143
10041,43.346161,-79.798763,350031,15.181
10041,43.346161,-79.798763,350032,15.181
10041,43.346275,-79.798605,350033,15.199
10041,43.346294,-79.798579,350034,15.202
10041,43.346443,-79.798373,350035,15.226
10041,43.346479,-79.798232,350036,15.238
10041,43.346484,-79.798227,350037,15.239
10041,43.346484,-79.798227,360001,15.239
10041,43.346573,-79.798122,360002,15.252
10041,43.346899,-79.797742,360003,15.299
10041,43.347149,-79.797499,360004,15.333
10041,43.347199,-79.797451,360005,15.340
10041,43.347322,-79.797327,360006,15.357
10041,43.347409,-79.797255,360007,15.368
10041,43.347616,-79.797080,360008,15.395
10041,43.347742,-79.796978,360009,15.412
10041,43.347954,-79.796816,360010,15.438
10041,43.348055,-79.796740,360011,15.451
10041,43.348207,-79.796624,360012,15.471
10041,43.348305,-79.796532,360013,15.484
10041,43.348386,-79.796453,360014,15.495
10041,43.348460,-79.796379,360015,15.505
10041,43.348549,-79.796372,360016,15.515
