fare_id,price,currency_type,payment_method,transfers,agency_id
40-88,16.30,CAD,1,,GO
86-40,16.30,CAD,1,,GO
40-86,16.30,CAD,1,,GO
85-40,14.85,CAD,1,,GO
40-85,14.85,CAD,1,,GO
84-40,18.40,CAD,1,,GO
40-84,18.40,CAD,1,,GO
83-40,16.25,CAD,1,,GO
40-83,16.25,CAD,1,,GO
82-40,13.90,CAD,1,,GO
40-82,13.90,CAD,1,,GO
81-40,13.05,CAD,1,,GO
40-81,13.05,CAD,1,,GO
80-40,10.85,CAD,1,,GO
40-80,10.85,CAD,1,,GO
79-40,5.30,CAD,1,,GO
40-79,5.30,CAD,1,,GO
78-40,14.25,CAD,1,,GO
40-78,14.25,CAD,1,,GO
77-40,11.30,CAD,1,,GO
40-77,11.30,CAD,1,,GO
76-40,17.45,CAD,1,,GO
40-76,17.45,CAD,1,,GO
75-40,16.80,CAD,1,,GO
40-75,16.80,CAD,1,,GO
74-40,15.75,CAD,1,,GO
40-74,15.75,CAD,1,,GO
73-40,14.80,CAD,1,,GO
40-73,14.80,CAD,1,,GO
72-40,14.30,CAD,1,,GO
40-72,14.30,CAD,1,,GO
71-40,14.10,CAD,1,,GO
40-71,14.10,CAD,1,,GO
70-40,13.80,CAD,1,,GO
40-70,13.80,CAD,1,,GO
69-40,20.20,CAD,1,,GO
40-69,20.20,CAD,1,,GO
68-40,19.60,CAD,1,,GO
40-68,19.60,CAD,1,,GO
67-40,18.65,CAD,1,,GO
40-67,18.65,CAD,1,,GO
66-40,18.00,CAD,1,,GO
40-66,18.00,CAD,1,,GO
65-40,16.60,CAD,1,,GO
40-65,16.60,CAD,1,,GO
64-40,15.50,CAD,1,,GO
40-64,15.50,CAD,1,,GO
63-40,14.95,CAD,1,,GO
40-63,14.95,CAD,1,,GO
62-40,14.25,CAD,1,,GO
40-62,14.25,CAD,1,,GO
61-40,13.40,CAD,1,,GO
40-61,13.40,CAD,1,,GO
60-40,13.30,CAD,1,,GO
40-60,13.30,CAD,1,,GO
59-40,5.30,CAD,1,,GO
40-59,5.30,CAD,1,,GO
58-40,14.95,CAD,1,,GO
40-58,14.95,CAD,1,,GO
56-40,13.50,CAD,1,,GO
40-56,13.50,CAD,1,,GO
51-40,16.85,CAD,1,,GO
40-51,16.85,CAD,1,,GO
50-40,13.40,CAD,1,,GO
40-50,13.40,CAD,1,,GO
47-40,22.00,CAD,1,,GO
40-47,22.00,CAD,1,,GO
46-40,18.00,CAD,1,,GO
40-46,18.00,CAD,1,,GO
45-40,16.60,CAD,1,,GO
40-45,16.60,CAD,1,,GO
44-40,15.75,CAD,1,,GO
40-44,15.75,CAD,1,,GO
43-40,18.35,CAD,1,,GO
40-43,18.35,CAD,1,,GO
42-40,17.75,CAD,1,,GO
40-42,17.75,CAD,1,,GO
41-40,16.40,CAD,1,,GO
40-41,16.40,CAD,1,,GO
40-40,4.40,CAD,1,,GO
98-39,20.05,CAD,1,,GO
39-98,20.05,CAD,1,,GO
97-39,24.85,CAD,1,,GO
39-97,24.85,CAD,1,,GO
96-39,23.85,CAD,1,,GO
39-96,23.85,CAD,1,,GO
95-39,23.30,CAD,1,,GO
39-95,23.30,CAD,1,,GO
94-39,22.70,CAD,1,,GO
39-94,22.70,CAD,1,,GO
93-39,22.00,CAD,1,,GO
39-93,22.00,CAD,1,,GO
92-39,21.15,CAD,1,,GO
39-92,21.15,CAD,1,,GO
91-39,20.45,CAD,1,,GO
39-91,20.45,CAD,1,,GO
90-39,18.85,CAD,1,,GO
39-90,18.85,CAD,1,,GO
89-39,18.80,CAD,1,,GO
39-89,18.80,CAD,1,,GO
88-39,22.00,CAD,1,,GO
39-88,22.00,CAD,1,,GO
86-39,19.65,CAD,1,,GO
39-86,19.65,CAD,1,,GO
85-39,15.25,CAD,1,,GO
39-85,15.25,CAD,1,,GO
84-39,18.00,CAD,1,,GO
39-84,18.00,CAD,1,,GO
83-39,16.50,CAD,1,,GO
39-83,16.50,CAD,1,,GO
82-39,15.25,CAD,1,,GO
39-82,15.25,CAD,1,,GO
81-39,14.50,CAD,1,,GO
39-81,14.50,CAD,1,,GO
80-39,13.80,CAD,1,,GO
39-80,13.80,CAD,1,,GO
79-39,15.25,CAD,1,,GO
39-79,15.25,CAD,1,,GO
78-39,19.60,CAD,1,,GO
39-78,19.60,CAD,1,,GO
77-39,17.00,CAD,1,,GO
39-77,17.00,CAD,1,,GO
76-39,24.20,CAD,1,,GO
39-76,24.20,CAD,1,,GO
75-39,23.55,CAD,1,,GO
39-75,23.55,CAD,1,,GO
74-39,22.50,CAD,1,,GO
39-74,22.50,CAD,1,,GO
73-39,21.50,CAD,1,,GO
39-73,21.50,CAD,1,,GO
72-39,21.00,CAD,1,,GO
39-72,21.00,CAD,1,,GO
71-39,20.80,CAD,1,,GO
39-71,20.80,CAD,1,,GO
70-39,20.55,CAD,1,,GO
39-70,20.55,CAD,1,,GO
69-39,25.55,CAD,1,,GO
39-69,25.55,CAD,1,,GO
68-39,24.95,CAD,1,,GO
39-68,24.95,CAD,1,,GO
67-39,24.05,CAD,1,,GO
39-67,24.05,CAD,1,,GO
66-39,23.35,CAD,1,,GO
39-66,23.35,CAD,1,,GO
65-39,22.05,CAD,1,,GO
39-65,22.05,CAD,1,,GO
64-39,20.85,CAD,1,,GO
39-64,20.85,CAD,1,,GO
63-39,20.30,CAD,1,,GO
39-63,20.30,CAD,1,,GO
62-39,19.60,CAD,1,,GO
39-62,19.60,CAD,1,,GO
61-39,18.70,CAD,1,,GO
39-61,18.70,CAD,1,,GO
60-39,18.65,CAD,1,,GO
39-60,18.65,CAD,1,,GO
59-39,15.00,CAD,1,,GO
39-59,15.00,CAD,1,,GO
58-39,21.70,CAD,1,,GO
39-58,21.70,CAD,1,,GO
56-39,20.25,CAD,1,,GO
39-56,20.25,CAD,1,,GO
51-39,23.10,CAD,1,,GO
39-51,23.10,CAD,1,,GO
50-39,18.70,CAD,1,,GO
39-50,18.70,CAD,1,,GO
47-39,16.00,CAD,1,,GO
39-47,16.00,CAD,1,,GO
46-39,23.35,CAD,1,,GO
39-46,23.35,CAD,1,,GO
45-39,22.05,CAD,1,,GO
39-45,22.05,CAD,1,,GO
44-39,21.15,CAD,1,,GO
39-44,21.15,CAD,1,,GO
43-39,14.95,CAD,1,,GO
39-43,14.95,CAD,1,,GO
42-39,14.45,CAD,1,,GO
39-42,14.45,CAD,1,,GO
41-39,13.05,CAD,1,,GO
39-41,13.05,CAD,1,,GO
40-39,12.30,CAD,1,,GO
39-40,12.30,CAD,1,,GO
39-39,4.40,CAD,1,,GO
98-38,19.35,CAD,1,,GO
38-98,19.35,CAD,1,,GO
97-38,24.15,CAD,1,,GO
38-97,24.15,CAD,1,,GO
96-38,23.05,CAD,1,,GO
38-96,23.05,CAD,1,,GO
95-38,22.55,CAD,1,,GO
38-95,22.55,CAD,1,,GO
94-38,22.05,CAD,1,,GO
38-94,22.05,CAD,1,,GO
93-38,21.20,CAD,1,,GO
38-93,21.20,CAD,1,,GO
92-38,20.40,CAD,1,,GO
38-92,20.40,CAD,1,,GO
91-38,19.75,CAD,1,,GO
38-91,19.75,CAD,1,,GO
90-38,18.15,CAD,1,,GO
38-90,18.15,CAD,1,,GO
89-38,18.15,CAD,1,,GO
38-89,18.15,CAD,1,,GO
88-38,21.20,CAD,1,,GO
38-88,21.20,CAD,1,,GO
86-38,18.95,CAD,1,,GO
38-86,18.95,CAD,1,,GO
85-38,28.25,CAD,1,,GO
38-85,28.25,CAD,1,,GO
84-38,30.65,CAD,1,,GO
38-84,30.65,CAD,1,,GO
83-38,28.55,CAD,1,,GO
38-83,28.55,CAD,1,,GO
82-38,26.10,CAD,1,,GO
38-82,26.10,CAD,1,,GO
81-38,25.30,CAD,1,,GO
38-81,25.30,CAD,1,,GO
80-38,23.90,CAD,1,,GO
38-80,23.90,CAD,1,,GO
79-38,18.00,CAD,1,,GO
38-79,18.00,CAD,1,,GO
78-38,18.85,CAD,1,,GO
38-78,18.85,CAD,1,,GO
77-38,16.20,CAD,1,,GO
38-77,16.20,CAD,1,,GO
76-38,23.40,CAD,1,,GO
38-76,23.40,CAD,1,,GO
75-38,22.70,CAD,1,,GO
38-75,22.70,CAD,1,,GO
74-38,21.70,CAD,1,,GO
38-74,21.70,CAD,1,,GO
73-38,20.75,CAD,1,,GO
38-73,20.75,CAD,1,,GO
72-38,20.20,CAD,1,,GO
38-72,20.20,CAD,1,,GO
71-38,20.05,CAD,1,,GO
38-71,20.05,CAD,1,,GO
70-38,19.80,CAD,1,,GO
38-70,19.80,CAD,1,,GO
69-38,24.80,CAD,1,,GO
38-69,24.80,CAD,1,,GO
68-38,24.25,CAD,1,,GO
38-68,24.25,CAD,1,,GO
67-38,23.30,CAD,1,,GO
38-67,23.30,CAD,1,,GO
66-38,22.60,CAD,1,,GO
38-66,22.60,CAD,1,,GO
65-38,21.25,CAD,1,,GO
38-65,21.25,CAD,1,,GO
64-38,20.15,CAD,1,,GO
38-64,20.15,CAD,1,,GO
63-38,19.55,CAD,1,,GO
38-63,19.55,CAD,1,,GO
62-38,18.85,CAD,1,,GO
38-62,18.85,CAD,1,,GO
61-38,18.00,CAD,1,,GO
38-61,18.00,CAD,1,,GO
60-38,17.95,CAD,1,,GO
38-60,17.95,CAD,1,,GO
59-38,18.00,CAD,1,,GO
38-59,18.00,CAD,1,,GO
58-38,20.95,CAD,1,,GO
38-58,20.95,CAD,1,,GO
56-38,19.45,CAD,1,,GO
38-56,19.45,CAD,1,,GO
51-38,22.45,CAD,1,,GO
38-51,22.45,CAD,1,,GO
50-38,18.00,CAD,1,,GO
38-50,18.00,CAD,1,,GO
47-38,17.25,CAD,1,,GO
38-47,17.25,CAD,1,,GO
46-38,22.60,CAD,1,,GO
38-46,22.60,CAD,1,,GO
45-38,21.25,CAD,1,,GO
38-45,21.25,CAD,1,,GO
44-38,20.40,CAD,1,,GO
38-44,20.40,CAD,1,,GO
43-38,14.25,CAD,1,,GO
38-43,14.25,CAD,1,,GO
42-38,13.60,CAD,1,,GO
38-42,13.60,CAD,1,,GO
41-38,12.30,CAD,1,,GO
38-41,12.30,CAD,1,,GO
40-38,19.65,CAD,1,,GO
38-40,19.65,CAD,1,,GO
39-38,5.65,CAD,1,,GO
38-39,5.65,CAD,1,,GO
38-38,4.40,CAD,1,,GO
98-37,18.55,CAD,1,,GO
37-98,18.55,CAD,1,,GO
97-37,22.95,CAD,1,,GO
37-97,22.95,CAD,1,,GO
96-37,22.00,CAD,1,,GO
37-96,22.00,CAD,1,,GO
95-37,21.35,CAD,1,,GO
37-95,21.35,CAD,1,,GO
94-37,20.80,CAD,1,,GO
37-94,20.80,CAD,1,,GO
93-37,20.05,CAD,1,,GO
37-93,20.05,CAD,1,,GO
92-37,19.20,CAD,1,,GO
37-92,19.20,CAD,1,,GO
91-37,18.55,CAD,1,,GO
37-91,18.55,CAD,1,,GO
90-37,17.00,CAD,1,,GO
37-90,17.00,CAD,1,,GO
89-37,16.90,CAD,1,,GO
37-89,16.90,CAD,1,,GO
88-37,20.05,CAD,1,,GO
37-88,20.05,CAD,1,,GO
86-37,17.70,CAD,1,,GO
37-86,17.70,CAD,1,,GO
85-37,27.10,CAD,1,,GO
37-85,27.10,CAD,1,,GO
84-37,29.50,CAD,1,,GO
37-84,29.50,CAD,1,,GO
83-37,27.40,CAD,1,,GO
37-83,27.40,CAD,1,,GO
82-37,24.90,CAD,1,,GO
37-82,24.90,CAD,1,,GO
81-37,24.15,CAD,1,,GO
37-81,24.15,CAD,1,,GO
80-37,22.75,CAD,1,,GO
37-80,22.75,CAD,1,,GO
79-37,16.90,CAD,1,,GO
37-79,16.90,CAD,1,,GO
78-37,17.65,CAD,1,,GO
37-78,17.65,CAD,1,,GO
77-37,15.05,CAD,1,,GO
37-77,15.05,CAD,1,,GO
76-37,22.30,CAD,1,,GO
37-76,22.30,CAD,1,,GO
75-37,21.55,CAD,1,,GO
37-75,21.55,CAD,1,,GO
74-37,20.55,CAD,1,,GO
37-74,20.55,CAD,1,,GO
73-37,19.60,CAD,1,,GO
37-73,19.60,CAD,1,,GO
72-37,19.00,CAD,1,,GO
37-72,19.00,CAD,1,,GO
71-37,18.85,CAD,1,,GO
37-71,18.85,CAD,1,,GO
70-37,18.65,CAD,1,,GO
37-70,18.65,CAD,1,,GO
69-37,23.65,CAD,1,,GO
37-69,23.65,CAD,1,,GO
68-37,23.05,CAD,1,,GO
37-68,23.05,CAD,1,,GO
67-37,22.15,CAD,1,,GO
37-67,22.15,CAD,1,,GO
66-37,21.40,CAD,1,,GO
37-66,21.40,CAD,1,,GO
65-37,20.05,CAD,1,,GO
37-65,20.05,CAD,1,,GO
64-37,18.95,CAD,1,,GO
37-64,18.95,CAD,1,,GO
63-37,18.40,CAD,1,,GO
37-63,18.40,CAD,1,,GO
62-37,17.65,CAD,1,,GO
37-62,17.65,CAD,1,,GO
61-37,16.80,CAD,1,,GO
37-61,16.80,CAD,1,,GO
60-37,16.70,CAD,1,,GO
37-60,16.70,CAD,1,,GO
59-37,16.90,CAD,1,,GO
37-59,16.90,CAD,1,,GO
58-37,19.80,CAD,1,,GO
37-58,19.80,CAD,1,,GO
56-37,18.35,CAD,1,,GO
37-56,18.35,CAD,1,,GO
51-37,21.25,CAD,1,,GO
37-51,21.25,CAD,1,,GO
50-37,16.80,CAD,1,,GO
37-50,16.80,CAD,1,,GO
47-37,18.00,CAD,1,,GO
37-47,18.00,CAD,1,,GO
46-37,21.40,CAD,1,,GO
37-46,21.40,CAD,1,,GO
45-37,20.10,CAD,1,,GO
37-45,20.10,CAD,1,,GO
44-37,19.20,CAD,1,,GO
37-44,19.20,CAD,1,,GO
43-37,13.05,CAD,1,,GO
37-43,13.05,CAD,1,,GO
42-37,12.50,CAD,1,,GO
37-42,12.50,CAD,1,,GO
41-37,11.10,CAD,1,,GO
37-41,11.10,CAD,1,,GO
40-37,18.55,CAD,1,,GO
37-40,18.55,CAD,1,,GO
39-37,7.45,CAD,1,,GO
37-39,7.45,CAD,1,,GO
38-37,4.40,CAD,1,,GO
37-38,4.40,CAD,1,,GO
37-37,4.40,CAD,1,,GO
98-35,17.50,CAD,1,,GO
35-98,17.50,CAD,1,,GO
97-35,21.30,CAD,1,,GO
35-97,21.30,CAD,1,,GO
96-35,20.30,CAD,1,,GO
35-96,20.30,CAD,1,,GO
95-35,19.75,CAD,1,,GO
35-95,19.75,CAD,1,,GO
94-35,19.15,CAD,1,,GO
35-94,19.15,CAD,1,,GO
93-35,18.40,CAD,1,,GO
35-93,18.40,CAD,1,,GO
92-35,17.55,CAD,1,,GO
35-92,17.55,CAD,1,,GO
91-35,16.90,CAD,1,,GO
35-91,16.90,CAD,1,,GO
90-35,15.30,CAD,1,,GO
35-90,15.30,CAD,1,,GO
89-35,15.25,CAD,1,,GO
35-89,15.25,CAD,1,,GO
88-35,18.40,CAD,1,,GO
35-88,18.40,CAD,1,,GO
86-35,16.15,CAD,1,,GO
35-86,16.15,CAD,1,,GO
85-35,25.45,CAD,1,,GO
35-85,25.45,CAD,1,,GO
84-35,27.80,CAD,1,,GO
35-84,27.80,CAD,1,,GO
83-35,25.65,CAD,1,,GO
35-83,25.65,CAD,1,,GO
82-35,23.20,CAD,1,,GO
35-82,23.20,CAD,1,,GO
81-35,22.45,CAD,1,,GO
35-81,22.45,CAD,1,,GO
80-35,21.05,CAD,1,,GO
35-80,21.05,CAD,1,,GO
79-35,15.20,CAD,1,,GO
35-79,15.20,CAD,1,,GO
78-35,16.10,CAD,1,,GO
35-78,16.10,CAD,1,,GO
77-35,13.35,CAD,1,,GO
35-77,13.35,CAD,1,,GO
76-35,20.55,CAD,1,,GO
35-76,20.55,CAD,1,,GO
75-35,19.95,CAD,1,,GO
35-75,19.95,CAD,1,,GO
74-35,18.85,CAD,1,,GO
35-74,18.85,CAD,1,,GO
73-35,17.95,CAD,1,,GO
35-73,17.95,CAD,1,,GO
72-35,17.35,CAD,1,,GO
35-72,17.35,CAD,1,,GO
71-35,17.20,CAD,1,,GO
35-71,17.20,CAD,1,,GO
70-35,17.00,CAD,1,,GO
35-70,17.00,CAD,1,,GO
69-35,22.05,CAD,1,,GO
35-69,22.05,CAD,1,,GO
68-35,21.40,CAD,1,,GO
35-68,21.40,CAD,1,,GO
67-35,20.45,CAD,1,,GO
35-67,20.45,CAD,1,,GO
66-35,19.80,CAD,1,,GO
35-66,19.80,CAD,1,,GO
65-35,18.45,CAD,1,,GO
35-65,18.45,CAD,1,,GO
64-35,17.30,CAD,1,,GO
35-64,17.30,CAD,1,,GO
63-35,16.70,CAD,1,,GO
35-63,16.70,CAD,1,,GO
62-35,16.10,CAD,1,,GO
35-62,16.10,CAD,1,,GO
61-35,15.15,CAD,1,,GO
35-61,15.15,CAD,1,,GO
60-35,15.10,CAD,1,,GO
35-60,15.10,CAD,1,,GO
59-35,15.20,CAD,1,,GO
35-59,15.20,CAD,1,,GO
58-35,18.15,CAD,1,,GO
35-58,18.15,CAD,1,,GO
56-35,16.60,CAD,1,,GO
35-56,16.60,CAD,1,,GO
51-35,19.60,CAD,1,,GO
35-51,19.60,CAD,1,,GO
50-35,15.15,CAD,1,,GO
35-50,15.15,CAD,1,,GO
47-35,19.75,CAD,1,,GO
35-47,19.75,CAD,1,,GO
46-35,19.80,CAD,1,,GO
35-46,19.80,CAD,1,,GO
45-35,18.45,CAD,1,,GO
35-45,18.45,CAD,1,,GO
44-35,17.55,CAD,1,,GO
35-44,17.55,CAD,1,,GO
43-35,11.35,CAD,1,,GO
35-43,11.35,CAD,1,,GO
42-35,10.45,CAD,1,,GO
35-42,10.45,CAD,1,,GO
41-35,9.00,CAD,1,,GO
35-41,9.00,CAD,1,,GO
40-35,16.85,CAD,1,,GO
35-40,16.85,CAD,1,,GO
39-35,9.80,CAD,1,,GO
35-39,9.80,CAD,1,,GO
38-35,9.10,CAD,1,,GO
35-38,9.10,CAD,1,,GO
37-35,4.40,CAD,1,,GO
35-37,4.40,CAD,1,,GO
35-35,4.40,CAD,1,,GO
98-34,16.35,CAD,1,,GO
34-98,16.35,CAD,1,,GO
97-34,20.35,CAD,1,,GO
34-97,20.35,CAD,1,,GO
96-34,19.30,CAD,1,,GO
34-96,19.30,CAD,1,,GO
95-34,18.75,CAD,1,,GO
34-95,18.75,CAD,1,,GO
94-34,18.25,CAD,1,,GO
34-94,18.25,CAD,1,,GO
93-34,17.40,CAD,1,,GO
34-93,17.40,CAD,1,,GO
92-34,16.60,CAD,1,,GO
34-92,16.60,CAD,1,,GO
91-34,15.95,CAD,1,,GO
34-91,15.95,CAD,1,,GO
90-34,14.40,CAD,1,,GO
34-90,14.40,CAD,1,,GO
89-34,14.35,CAD,1,,GO
34-89,14.35,CAD,1,,GO
88-34,17.40,CAD,1,,GO
34-88,17.40,CAD,1,,GO
86-34,15.15,CAD,1,,GO
34-86,15.15,CAD,1,,GO
85-34,24.50,CAD,1,,GO
34-85,24.50,CAD,1,,GO
84-34,26.90,CAD,1,,GO
34-84,26.90,CAD,1,,GO
83-34,24.75,CAD,1,,GO
34-83,24.75,CAD,1,,GO
82-34,22.35,CAD,1,,GO
34-82,22.35,CAD,1,,GO
81-34,21.50,CAD,1,,GO
34-81,21.50,CAD,1,,GO
80-34,20.20,CAD,1,,GO
34-80,20.20,CAD,1,,GO
79-34,14.35,CAD,1,,GO
34-79,14.35,CAD,1,,GO
78-34,15.10,CAD,1,,GO
34-78,15.10,CAD,1,,GO
77-34,12.45,CAD,1,,GO
34-77,12.45,CAD,1,,GO
76-34,19.65,CAD,1,,GO
34-76,19.65,CAD,1,,GO
75-34,19.00,CAD,1,,GO
34-75,19.00,CAD,1,,GO
74-34,18.00,CAD,1,,GO
34-74,18.00,CAD,1,,GO
73-34,17.00,CAD,1,,GO
34-73,17.00,CAD,1,,GO
72-34,16.45,CAD,1,,GO
34-72,16.45,CAD,1,,GO
71-34,16.30,CAD,1,,GO
34-71,16.30,CAD,1,,GO
70-34,16.10,CAD,1,,GO
34-70,16.10,CAD,1,,GO
69-34,21.05,CAD,1,,GO
34-69,21.05,CAD,1,,GO
68-34,20.45,CAD,1,,GO
34-68,20.45,CAD,1,,GO
67-34,19.50,CAD,1,,GO
34-67,19.50,CAD,1,,GO
66-34,18.80,CAD,1,,GO
34-66,18.80,CAD,1,,GO
65-34,17.45,CAD,1,,GO
34-65,17.45,CAD,1,,GO
64-34,16.35,CAD,1,,GO
34-64,16.35,CAD,1,,GO
63-34,15.75,CAD,1,,GO
34-63,15.75,CAD,1,,GO
62-34,15.10,CAD,1,,GO
34-62,15.10,CAD,1,,GO
61-34,14.25,CAD,1,,GO
34-61,14.25,CAD,1,,GO
60-34,14.20,CAD,1,,GO
34-60,14.20,CAD,1,,GO
59-34,14.35,CAD,1,,GO
34-59,14.35,CAD,1,,GO
58-34,17.20,CAD,1,,GO
34-58,17.20,CAD,1,,GO
56-34,15.70,CAD,1,,GO
34-56,15.70,CAD,1,,GO
51-34,18.65,CAD,1,,GO
34-51,18.65,CAD,1,,GO
50-34,14.25,CAD,1,,GO
34-50,14.25,CAD,1,,GO
47-34,20.50,CAD,1,,GO
34-47,20.50,CAD,1,,GO
46-34,18.80,CAD,1,,GO
34-46,18.80,CAD,1,,GO
45-34,17.45,CAD,1,,GO
34-45,17.45,CAD,1,,GO
44-34,16.60,CAD,1,,GO
34-44,16.60,CAD,1,,GO
43-34,10.00,CAD,1,,GO
34-43,10.00,CAD,1,,GO
42-34,9.40,CAD,1,,GO
34-42,9.40,CAD,1,,GO
41-34,4.40,CAD,1,,GO
34-41,4.40,CAD,1,,GO
40-34,15.95,CAD,1,,GO
34-40,15.95,CAD,1,,GO
39-34,11.20,CAD,1,,GO
34-39,11.20,CAD,1,,GO
38-34,10.05,CAD,1,,GO
34-38,10.05,CAD,1,,GO
37-34,6.65,CAD,1,,GO
34-37,6.65,CAD,1,,GO
35-34,4.40,CAD,1,,GO
34-35,4.40,CAD,1,,GO
34-34,4.40,CAD,1,,GO
98-33,15.65,CAD,1,,GO
33-98,15.65,CAD,1,,GO
97-33,19.30,CAD,1,,GO
33-97,19.30,CAD,1,,GO
96-33,18.40,CAD,1,,GO
33-96,18.40,CAD,1,,GO
95-33,17.75,CAD,1,,GO
33-95,17.75,CAD,1,,GO
94-33,17.25,CAD,1,,GO
33-94,17.25,CAD,1,,GO
93-33,16.45,CAD,1,,GO
33-93,16.45,CAD,1,,GO
92-33,15.65,CAD,1,,GO
33-92,15.65,CAD,1,,GO
91-33,14.95,CAD,1,,GO
33-91,14.95,CAD,1,,GO
90-33,13.45,CAD,1,,GO
33-90,13.45,CAD,1,,GO
89-33,13.40,CAD,1,,GO
33-89,13.40,CAD,1,,GO
88-33,16.55,CAD,1,,GO
33-88,16.55,CAD,1,,GO
86-33,14.30,CAD,1,,GO
33-86,14.30,CAD,1,,GO
85-33,20.25,CAD,1,,GO
33-85,20.25,CAD,1,,GO
84-33,23.40,CAD,1,,GO
33-84,23.40,CAD,1,,GO
83-33,21.25,CAD,1,,GO
33-83,21.25,CAD,1,,GO
82-33,18.75,CAD,1,,GO
33-82,18.75,CAD,1,,GO
81-33,18.00,CAD,1,,GO
33-81,18.00,CAD,1,,GO
80-33,15.85,CAD,1,,GO
33-80,15.85,CAD,1,,GO
79-33,13.40,CAD,1,,GO
33-79,13.40,CAD,1,,GO
78-33,14.00,CAD,1,,GO
33-78,14.00,CAD,1,,GO
77-33,11.50,CAD,1,,GO
33-77,11.50,CAD,1,,GO
76-33,18.75,CAD,1,,GO
33-76,18.75,CAD,1,,GO
75-33,18.15,CAD,1,,GO
33-75,18.15,CAD,1,,GO
74-33,17.10,CAD,1,,GO
33-74,17.10,CAD,1,,GO
73-33,16.15,CAD,1,,GO
33-73,16.15,CAD,1,,GO
72-33,15.55,CAD,1,,GO
33-72,15.55,CAD,1,,GO
71-33,15.35,CAD,1,,GO
33-71,15.35,CAD,1,,GO
70-33,15.15,CAD,1,,GO
33-70,15.15,CAD,1,,GO
69-33,20.05,CAD,1,,GO
33-69,20.05,CAD,1,,GO
68-33,19.50,CAD,1,,GO
33-68,19.50,CAD,1,,GO
67-33,18.55,CAD,1,,GO
33-67,18.55,CAD,1,,GO
66-33,17.85,CAD,1,,GO
33-66,17.85,CAD,1,,GO
65-33,16.50,CAD,1,,GO
33-65,16.50,CAD,1,,GO
64-33,15.35,CAD,1,,GO
33-64,15.35,CAD,1,,GO
63-33,14.80,CAD,1,,GO
33-63,14.80,CAD,1,,GO
62-33,14.00,CAD,1,,GO
33-62,14.00,CAD,1,,GO
61-33,13.25,CAD,1,,GO
33-61,13.25,CAD,1,,GO
60-33,10.05,CAD,1,,GO
33-60,10.05,CAD,1,,GO
59-33,13.40,CAD,1,,GO
33-59,13.40,CAD,1,,GO
58-33,11.25,CAD,1,,GO
33-58,11.25,CAD,1,,GO
56-33,5.10,CAD,1,,GO
33-56,5.10,CAD,1,,GO
51-33,17.60,CAD,1,,GO
33-51,17.60,CAD,1,,GO
50-33,13.25,CAD,1,,GO
33-50,13.25,CAD,1,,GO
47-33,21.00,CAD,1,,GO
33-47,21.00,CAD,1,,GO
46-33,17.85,CAD,1,,GO
33-46,17.85,CAD,1,,GO
45-33,16.50,CAD,1,,GO
33-45,16.50,CAD,1,,GO
44-33,15.65,CAD,1,,GO
33-44,15.65,CAD,1,,GO
43-33,9.05,CAD,1,,GO
33-43,9.05,CAD,1,,GO
42-33,8.10,CAD,1,,GO
33-42,8.10,CAD,1,,GO
41-33,4.40,CAD,1,,GO
33-41,4.40,CAD,1,,GO
40-33,11.35,CAD,1,,GO
33-40,11.35,CAD,1,,GO
39-33,11.20,CAD,1,,GO
33-39,11.20,CAD,1,,GO
38-33,11.10,CAD,1,,GO
33-38,11.10,CAD,1,,GO
37-33,9.40,CAD,1,,GO
33-37,9.40,CAD,1,,GO
35-33,5.10,CAD,1,,GO
33-35,5.10,CAD,1,,GO
34-33,4.40,CAD,1,,GO
33-34,4.40,CAD,1,,GO
33-33,4.40,CAD,1,,GO
98-32,14.90,CAD,1,,GO
32-98,14.90,CAD,1,,GO
97-32,18.25,CAD,1,,GO
32-97,18.25,CAD,1,,GO
96-32,17.25,CAD,1,,GO
32-96,17.25,CAD,1,,GO
95-32,16.65,CAD,1,,GO
32-95,16.65,CAD,1,,GO
94-32,16.15,CAD,1,,GO
32-94,16.15,CAD,1,,GO
93-32,15.30,CAD,1,,GO
32-93,15.30,CAD,1,,GO
92-32,14.55,CAD,1,,GO
32-92,14.55,CAD,1,,GO
91-32,13.80,CAD,1,,GO
32-91,13.80,CAD,1,,GO
90-32,13.05,CAD,1,,GO
32-90,13.05,CAD,1,,GO
89-32,12.80,CAD,1,,GO
32-89,12.80,CAD,1,,GO
88-32,15.95,CAD,1,,GO
32-88,15.95,CAD,1,,GO
86-32,13.65,CAD,1,,GO
32-86,13.65,CAD,1,,GO
85-32,18.20,CAD,1,,GO
32-85,18.20,CAD,1,,GO
84-32,21.80,CAD,1,,GO
32-84,21.80,CAD,1,,GO
83-32,19.65,CAD,1,,GO
32-83,19.65,CAD,1,,GO
82-32,17.20,CAD,1,,GO
32-82,17.20,CAD,1,,GO
81-32,16.45,CAD,1,,GO
32-81,16.45,CAD,1,,GO
80-32,13.70,CAD,1,,GO
32-80,13.70,CAD,1,,GO
79-32,12.75,CAD,1,,GO
32-79,12.75,CAD,1,,GO
78-32,12.90,CAD,1,,GO
32-78,12.90,CAD,1,,GO
77-32,10.90,CAD,1,,GO
32-77,10.90,CAD,1,,GO
76-32,18.20,CAD,1,,GO
32-76,18.20,CAD,1,,GO
75-32,17.45,CAD,1,,GO
32-75,17.45,CAD,1,,GO
74-32,16.45,CAD,1,,GO
32-74,16.45,CAD,1,,GO
