shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
2e2cf699-5217-46bb-8b80-6b42b26304d2,44.416397132622,-79.658895218539,36,1306.37
5f624ab3-f626-4508-b918-38edd2c3535a,44.4004902080288,-79.6494218736394,71,5881.07
2570e951-601b-4499-add9-d09b2e0fbef7,44.3890502994385,-79.7064490679951,58,6605.72
376c059e-f300-41e0-8588-3cd4b3d7bd01,44.3965034422512,-79.7240256773227,167,13332.91
8c043e7e-5249-4062-b3fd-57444d2399a0,44.33921511,-79.72006099,45,7544.86
c3b234d5-5f2c-45f7-9d7b-9588de46cb05,44.3484759440382,-79.6210442157185,39,6765.06
c3b234d5-5f2c-45f7-9d7b-9588de46cb05,44.3482948553658,-79.6214010461568,40,6799.83
64dcf802-d95a-4717-85c5-a9738c5e383d,44.4078554421906,-79.6835663059401,115,8879.98
71152a41-41dd-4b6b-93b7-d9ccbc16e805,44.3567845361839,-79.6985657524754,160,17826.87
8c043e7e-5249-4062-b3fd-57444d2399a0,44.4145552971922,-79.6687114961266,201,22588.95
2f3f336c-6806-4464-aaa2-84ec23033982,44.3333620159106,-79.6899998503974,23,1657.14
2f3f336c-6806-4464-aaa2-84ec23033982,44.405937137836,-79.6773905052596,193,20635.8
fa941530-152f-410e-9643-07804fa5a9f8,44.413741777375,-79.668719369604,83,8055.43
dff8d5cf-894b-4ccc-9b3b-092fd1c2f58b,44.3397398618225,-79.6791902254374,10,314.6
a68b8886-0e30-41c4-a172-536b1d38dad6,44.3408756483416,-79.7286698080894,62,8572.39
801e6d53-f399-4ced-b4c2-f357e9b4cdb6,44.3392386901758,-79.7089843936878,137,14456.18
5b862cfb-a437-425a-b508-350f21c64f55,44.3537583475806,-79.6390770953474,71,5506.39
5b89860f-418c-40fe-b715-cef5bf9c5926,44.3560048845302,-79.6989228479247,207,17084.38
af0b9846-3e97-4108-8fe1-a3764bd28503,44.33128177,-79.70367789,67,9153.21
71152a41-41dd-4b6b-93b7-d9ccbc16e805,44.3739253232581,-79.6897531198448,198,20264.19
58571941-6738-4b34-b076-0e3460e4d4fe,44.399395,-79.650872,45,3948.93
fdc7ab1d-8842-4b5b-baa2-8eda01c7ef1d,44.41293045574,-79.7019768280875,144,13156.12
9567c898-6050-4bc2-a182-a81164b99a34,44.3739169309749,-79.6888652349614,144,10104.44
5b89860f-418c-40fe-b715-cef5bf9c5926,44.368303529519,-79.6945996400475,223,18515.71
5b89860f-418c-40fe-b715-cef5bf9c5926,44.4149624885223,-79.6532972167937,327,27524.33
69fac609-9f11-4f94-a604-fc4ce79299bb,44.3753189713226,-79.6909788707968,150,10806.15
9567c898-6050-4bc2-a182-a81164b99a34,44.3742388035153,-79.6889089211875,137,9907.31
9567c898-6050-4bc2-a182-a81164b99a34,44.3952979888312,-79.6622797710931,78,5327.66
5b89860f-418c-40fe-b715-cef5bf9c5926,44.398521929426,-79.6531975107386,313,25082
af0b9846-3e97-4108-8fe1-a3764bd28503,44.33954493,-79.71003526,106,14986.11
27e0fb60-1a2b-41b8-a712-7812a581e129,44.3412739049579,-79.6804693561829,50,6481.25
64dcf802-d95a-4717-85c5-a9738c5e383d,44.4042596188183,-79.7032472547631,140,12731.31
cd3709c8-7dd7-4c0c-a21e-8f9878b3d40e,44.3762960423447,-79.7201448915349,32,2889.75
64dcf802-d95a-4717-85c5-a9738c5e383d,44.4121679378395,-79.6693729875476,81,7079.46
8c043e7e-5249-4062-b3fd-57444d2399a0,44.3906500532155,-79.680577958677,137,16170.84
fa941530-152f-410e-9643-07804fa5a9f8,44.4127944662021,-79.7030776195178,26,3464.65
d1c4c82f-bc2c-4c96-9360-80bd4ff1645c,44.3339930714143,-79.6906506769021,200,22345.55
f70dc5f5-f9cd-412c-90dc-61c7314597b0,44.3463719019659,-79.6696430743394,162,16118.5
376c059e-f300-41e0-8588-3cd4b3d7bd01,44.3854160542041,-79.71058275863,216,15993.94
69fac609-9f11-4f94-a604-fc4ce79299bb,44.4141297770044,-79.6701845651378,19,408.17
69fac609-9f11-4f94-a604-fc4ce79299bb,44.4115004237552,-79.6890154631041,54,2484.5
5b89860f-418c-40fe-b715-cef5bf9c5926,44.326456278755,-79.7248158464209,151,12400.17
d1c4c82f-bc2c-4c96-9360-80bd4ff1645c,44.4144889121552,-79.6686210535407,8,294.84
376c059e-f300-41e0-8588-3cd4b3d7bd01,44.3845754722892,-79.70616929165,227,16595.87
376c059e-f300-41e0-8588-3cd4b3d7bd01,44.3962567139055,-79.7268798631815,161,13094.34
376c059e-f300-41e0-8588-3cd4b3d7bd01,44.3891355195701,-79.6899920094204,7,293.07
71152a41-41dd-4b6b-93b7-d9ccbc16e805,44.3310396627843,-79.7251073945559,110,13585.66
9a9b5234-eb8c-4e9a-a914-d2fc3a3ad360,44.3428520127043,-79.6527697176988,16,2612.05
